ltable_id,rtable_id,label
altosight_582,altosight_760,0
altosight_342,altosight_743,0
altosight_069,altosight_784,0
altosight_708,altosight_760,0
altosight_180,altosight_191,0
altosight_122,altosight_151,0
altosight_059,altosight_657,0
altosight_036,altosight_196,0
altosight_379,altosight_495,0
altosight_562,altosight_769,0
altosight_287,altosight_721,0
altosight_569,altosight_699,0
altosight_400,altosight_551,0
altosight_150,altosight_463,0
altosight_505,altosight_659,0
altosight_227,altosight_435,0
altosight_352,altosight_407,0
altosight_159,altosight_374,0
altosight_176,altosight_606,0
altosight_202,altosight_647,0
altosight_716,altosight_781,0
altosight_592,altosight_645,0
altosight_423,altosight_692,0
altosight_150,altosight_533,0
altosight_034,altosight_519,0
altosight_340,altosight_578,0
altosight_090,altosight_121,0
altosight_147,altosight_328,0
altosight_191,altosight_264,0
altosight_271,altosight_579,0
altosight_021,altosight_812,0
altosight_188,altosight_725,0
altosight_355,altosight_742,0
altosight_351,altosight_518,0
altosight_104,altosight_642,0
altosight_375,altosight_736,0
altosight_100,altosight_391,0
altosight_480,altosight_511,0
altosight_581,altosight_680,0
altosight_090,altosight_817,0
altosight_301,altosight_807,0
altosight_092,altosight_502,0
altosight_095,altosight_520,0
altosight_109,altosight_815,0
altosight_564,altosight_606,0
altosight_320,altosight_475,0
altosight_347,altosight_677,0
altosight_080,altosight_468,0
altosight_369,altosight_789,0
altosight_426,altosight_624,0
altosight_560,altosight_618,0
altosight_041,altosight_760,0
altosight_335,altosight_639,0
altosight_484,altosight_752,0
altosight_255,altosight_741,0
altosight_479,altosight_697,0
altosight_036,altosight_604,0
altosight_412,altosight_562,0
altosight_222,altosight_398,0
altosight_072,altosight_769,0
altosight_350,altosight_744,0
altosight_089,altosight_470,0
altosight_210,altosight_331,0
altosight_151,altosight_564,0
altosight_348,altosight_766,0
altosight_050,altosight_515,0
altosight_085,altosight_322,0
altosight_350,altosight_657,0
altosight_668,altosight_805,0
altosight_308,altosight_771,0
altosight_245,altosight_757,0
altosight_467,altosight_513,0
altosight_427,altosight_677,0
altosight_270,altosight_442,0
altosight_274,altosight_689,0
altosight_354,altosight_814,0
altosight_345,altosight_546,0
altosight_150,altosight_322,0
altosight_233,altosight_679,0
altosight_246,altosight_752,0
altosight_366,altosight_383,0
altosight_527,altosight_828,0
altosight_344,altosight_830,0
altosight_414,altosight_737,0
altosight_114,altosight_704,0
altosight_423,altosight_436,0
altosight_131,altosight_666,0
altosight_192,altosight_253,0
altosight_146,altosight_419,0
altosight_115,altosight_664,0
altosight_161,altosight_277,0
altosight_062,altosight_825,0
altosight_190,altosight_223,0
altosight_126,altosight_715,0
altosight_037,altosight_063,0
altosight_602,altosight_629,0
altosight_545,altosight_677,0
altosight_084,altosight_511,0
altosight_057,altosight_608,0
altosight_080,altosight_370,0
altosight_220,altosight_692,0
altosight_270,altosight_515,0
altosight_639,altosight_731,0
altosight_119,altosight_649,0
altosight_007,altosight_631,0
altosight_557,altosight_821,0
altosight_155,altosight_288,0
altosight_033,altosight_414,0
altosight_072,altosight_683,0
altosight_150,altosight_662,0
altosight_342,altosight_383,0
altosight_066,altosight_552,0
altosight_237,altosight_423,0
altosight_005,altosight_342,0
altosight_537,altosight_635,0
altosight_177,altosight_194,0
altosight_234,altosight_470,0
altosight_564,altosight_608,0
altosight_161,altosight_210,0
altosight_302,altosight_474,0
altosight_156,altosight_256,0
altosight_387,altosight_436,0
altosight_160,altosight_282,0
altosight_017,altosight_407,0
altosight_246,altosight_347,0
altosight_519,altosight_676,0
altosight_335,altosight_504,0
altosight_528,altosight_599,0
altosight_053,altosight_076,0
altosight_524,altosight_610,0
altosight_044,altosight_426,0
altosight_133,altosight_521,0
altosight_178,altosight_253,0
altosight_238,altosight_397,0
altosight_290,altosight_824,0
altosight_701,altosight_755,0
altosight_010,altosight_356,0
altosight_370,altosight_780,0
altosight_279,altosight_433,0
altosight_597,altosight_800,0
altosight_075,altosight_704,0
altosight_025,altosight_470,0
altosight_059,altosight_644,0
altosight_440,altosight_544,0
altosight_262,altosight_538,0
altosight_141,altosight_158,0
altosight_518,altosight_685,0
altosight_210,altosight_448,0
altosight_275,altosight_330,0
altosight_061,altosight_689,0
altosight_649,altosight_661,0
altosight_208,altosight_279,0
altosight_606,altosight_834,0
altosight_244,altosight_647,0
altosight_216,altosight_377,0
altosight_026,altosight_513,0
altosight_106,altosight_521,0
altosight_277,altosight_817,0
altosight_370,altosight_607,0
altosight_325,altosight_727,0
altosight_502,altosight_695,0
altosight_354,altosight_491,0
altosight_226,altosight_373,0
altosight_566,altosight_671,0
altosight_220,altosight_780,0
altosight_017,altosight_392,0
altosight_143,altosight_724,0
altosight_081,altosight_434,0
altosight_305,altosight_593,0
altosight_004,altosight_276,0
altosight_001,altosight_101,0
altosight_045,altosight_252,0
altosight_529,altosight_566,0
altosight_280,altosight_343,0
altosight_381,altosight_636,0
altosight_516,altosight_775,0
altosight_462,altosight_614,0
altosight_412,altosight_580,0
altosight_003,altosight_375,0
altosight_464,altosight_585,0
altosight_632,altosight_684,0
altosight_397,altosight_400,0
altosight_005,altosight_454,0
altosight_418,altosight_756,0
altosight_328,altosight_335,0
altosight_050,altosight_471,0
altosight_321,altosight_403,0
altosight_189,altosight_631,0
altosight_409,altosight_761,0
altosight_550,altosight_752,0
altosight_492,altosight_718,0
altosight_243,altosight_413,0
altosight_390,altosight_628,0
altosight_224,altosight_501,0
altosight_122,altosight_464,0
altosight_104,altosight_721,0
altosight_311,altosight_470,0
altosight_166,altosight_798,0
altosight_329,altosight_781,0
altosight_099,altosight_530,0
altosight_250,altosight_455,0
altosight_035,altosight_300,0
altosight_602,altosight_605,0
altosight_165,altosight_823,0
altosight_166,altosight_520,0
altosight_274,altosight_619,0
altosight_738,altosight_788,0
altosight_249,altosight_677,0
altosight_077,altosight_121,0
altosight_342,altosight_687,0
altosight_520,altosight_779,0
altosight_392,altosight_798,0
altosight_210,altosight_735,0
altosight_429,altosight_488,0
altosight_435,altosight_823,0
altosight_331,altosight_558,0
altosight_022,altosight_080,0
altosight_213,altosight_526,0
altosight_323,altosight_383,0
altosight_524,altosight_652,0
altosight_228,altosight_363,0
altosight_432,altosight_752,0
altosight_435,altosight_517,0
altosight_057,altosight_641,0
altosight_172,altosight_502,0
altosight_204,altosight_516,0
altosight_036,altosight_796,0
altosight_356,altosight_482,0
altosight_110,altosight_449,0
altosight_072,altosight_563,0
altosight_575,altosight_616,0
altosight_055,altosight_592,0
altosight_505,altosight_738,0
altosight_038,altosight_787,0
altosight_145,altosight_468,0
altosight_281,altosight_723,0
altosight_082,altosight_139,0
altosight_673,altosight_717,0
altosight_304,altosight_577,0
altosight_219,altosight_238,0
altosight_025,altosight_763,0
altosight_522,altosight_815,0
altosight_260,altosight_711,0
altosight_245,altosight_428,0
altosight_745,altosight_783,0
altosight_330,altosight_540,0
altosight_316,altosight_535,0
altosight_409,altosight_635,0
altosight_339,altosight_765,0
altosight_117,altosight_323,0
altosight_190,altosight_579,0
altosight_304,altosight_338,0
altosight_008,altosight_317,0
altosight_144,altosight_278,0
altosight_479,altosight_561,0
altosight_428,altosight_528,0
altosight_120,altosight_750,0
altosight_581,altosight_834,0
altosight_065,altosight_460,0
altosight_496,altosight_798,0
altosight_211,altosight_606,0
altosight_030,altosight_599,0
altosight_424,altosight_631,0
altosight_491,altosight_751,0
altosight_329,altosight_564,0
altosight_285,altosight_810,0
altosight_016,altosight_113,0
altosight_262,altosight_496,0
altosight_229,altosight_251,0
altosight_786,altosight_832,0
altosight_195,altosight_668,0
altosight_131,altosight_376,0
altosight_567,altosight_662,0
altosight_232,altosight_497,0
altosight_370,altosight_395,0
altosight_313,altosight_466,0
altosight_312,altosight_579,0
altosight_130,altosight_542,0
altosight_068,altosight_451,0
altosight_492,altosight_553,0
altosight_014,altosight_763,0
altosight_008,altosight_086,0
altosight_074,altosight_267,0
altosight_434,altosight_468,0
altosight_240,altosight_546,0
altosight_021,altosight_430,0
altosight_153,altosight_345,0
altosight_127,altosight_780,0
altosight_347,altosight_353,0
altosight_115,altosight_453,0
altosight_066,altosight_676,0
altosight_588,altosight_670,0
altosight_057,altosight_814,0
altosight_126,altosight_570,0
altosight_594,altosight_782,0
altosight_034,altosight_713,0
altosight_094,altosight_811,0
altosight_322,altosight_833,0
altosight_033,altosight_593,0
altosight_109,altosight_237,0
altosight_527,altosight_674,0
altosight_363,altosight_664,0
altosight_558,altosight_755,0
altosight_222,altosight_230,0
altosight_267,altosight_440,0
altosight_222,altosight_369,0
altosight_112,altosight_608,0
altosight_576,altosight_620,0
altosight_406,altosight_427,0
altosight_572,altosight_679,0
altosight_281,altosight_339,0
altosight_655,altosight_699,0
altosight_144,altosight_750,0
altosight_026,altosight_627,0
altosight_263,altosight_395,0
altosight_224,altosight_433,0
altosight_484,altosight_700,0
altosight_014,altosight_332,0
altosight_519,altosight_751,0
altosight_234,altosight_365,0
altosight_269,altosight_655,0
altosight_469,altosight_566,0
altosight_392,altosight_517,0
altosight_402,altosight_799,0
altosight_617,altosight_666,0
altosight_255,altosight_780,0
altosight_270,altosight_451,0
altosight_098,altosight_735,0
altosight_237,altosight_686,0
altosight_296,altosight_527,0
altosight_296,altosight_489,0
altosight_032,altosight_772,0
altosight_439,altosight_716,0
altosight_134,altosight_762,0
altosight_630,altosight_661,0
altosight_025,altosight_194,0
altosight_020,altosight_178,0
altosight_375,altosight_753,0
altosight_484,altosight_519,0
altosight_243,altosight_517,0
altosight_365,altosight_624,0
altosight_030,altosight_597,0
altosight_270,altosight_458,0
altosight_305,altosight_377,0
altosight_261,altosight_375,0
altosight_527,altosight_786,0
altosight_008,altosight_679,0
altosight_140,altosight_435,0
altosight_381,altosight_833,0
altosight_065,altosight_681,0
altosight_739,altosight_754,0
altosight_308,altosight_331,0
altosight_161,altosight_524,0
altosight_299,altosight_831,0
altosight_723,altosight_818,0
altosight_266,altosight_282,0
altosight_056,altosight_406,0
altosight_281,altosight_393,0
altosight_447,altosight_669,0
altosight_274,altosight_641,0
altosight_019,altosight_831,0
altosight_217,altosight_647,0
altosight_401,altosight_511,0
altosight_350,altosight_469,0
altosight_325,altosight_615,0
altosight_366,altosight_484,0
altosight_535,altosight_792,0
altosight_511,altosight_637,0
altosight_287,altosight_689,0
altosight_359,altosight_687,0
altosight_179,altosight_635,0
altosight_041,altosight_553,0
altosight_064,altosight_615,0
altosight_538,altosight_806,0
altosight_349,altosight_723,0
altosight_313,altosight_792,0
altosight_163,altosight_793,0
altosight_180,altosight_780,0
altosight_082,altosight_620,0
altosight_094,altosight_703,0
altosight_281,altosight_297,0
altosight_342,altosight_358,0
altosight_066,altosight_527,0
altosight_365,altosight_790,0
altosight_012,altosight_160,0
altosight_171,altosight_754,0
altosight_612,altosight_712,0
altosight_179,altosight_746,0
altosight_106,altosight_818,0
altosight_024,altosight_223,0
altosight_187,altosight_220,0
altosight_628,altosight_832,0
altosight_607,altosight_613,0
altosight_268,altosight_360,0
altosight_102,altosight_302,0
altosight_443,altosight_597,0
altosight_661,altosight_735,0
altosight_260,altosight_551,0
altosight_028,altosight_782,0
altosight_481,altosight_600,0
altosight_441,altosight_784,0
altosight_269,altosight_668,0
altosight_218,altosight_555,0
altosight_070,altosight_798,0
altosight_133,altosight_473,0
altosight_245,altosight_384,0
altosight_162,altosight_403,0
altosight_436,altosight_660,0
altosight_502,altosight_565,0
altosight_351,altosight_769,0
altosight_299,altosight_789,0
altosight_188,altosight_413,0
altosight_039,altosight_343,0
altosight_092,altosight_595,0
altosight_020,altosight_812,0
altosight_224,altosight_348,0
altosight_364,altosight_486,0
altosight_158,altosight_421,0
altosight_525,altosight_530,0
altosight_242,altosight_737,0
altosight_118,altosight_669,0
altosight_217,altosight_235,0
altosight_168,altosight_358,0
altosight_516,altosight_669,0
altosight_129,altosight_771,0
altosight_060,altosight_212,0
altosight_561,altosight_726,0
altosight_404,altosight_714,0
altosight_023,altosight_078,0
altosight_211,altosight_241,0
altosight_019,altosight_711,0
altosight_304,altosight_611,0
altosight_389,altosight_538,0
altosight_547,altosight_748,0
altosight_112,altosight_487,0
altosight_636,altosight_803,0
altosight_352,altosight_381,0
altosight_309,altosight_606,0
altosight_330,altosight_413,0
altosight_316,altosight_735,0
altosight_201,altosight_709,0
altosight_050,altosight_170,0
altosight_104,altosight_187,0
altosight_054,altosight_507,0
altosight_020,altosight_767,0
altosight_210,altosight_220,0
altosight_391,altosight_775,0
altosight_038,altosight_546,0
altosight_170,altosight_208,0
altosight_292,altosight_604,0
altosight_064,altosight_350,0
altosight_378,altosight_471,0
altosight_152,altosight_416,0
altosight_158,altosight_580,0
altosight_008,altosight_429,0
altosight_257,altosight_679,0
altosight_405,altosight_496,0
altosight_041,altosight_560,0
altosight_014,altosight_167,0
altosight_631,altosight_650,0
altosight_452,altosight_641,0
altosight_583,altosight_725,0
altosight_719,altosight_797,0
altosight_165,altosight_326,0
altosight_414,altosight_501,0
altosight_577,altosight_633,0
altosight_014,altosight_273,0
altosight_613,altosight_798,0
altosight_618,altosight_766,0
altosight_177,altosight_405,0
altosight_420,altosight_539,0
altosight_051,altosight_114,0
altosight_283,altosight_712,0
altosight_217,altosight_330,0
altosight_068,altosight_127,0
altosight_606,altosight_786,0
altosight_171,altosight_176,0
altosight_314,altosight_551,0
altosight_030,altosight_175,0
altosight_302,altosight_761,0
altosight_159,altosight_237,0
altosight_178,altosight_750,0
altosight_015,altosight_431,0
altosight_005,altosight_654,0
altosight_015,altosight_279,0
altosight_330,altosight_444,0
altosight_433,altosight_495,0
altosight_304,altosight_537,0
altosight_168,altosight_363,0
altosight_013,altosight_771,0
altosight_806,altosight_810,0
altosight_097,altosight_185,0
altosight_012,altosight_162,0
altosight_241,altosight_677,0
altosight_184,altosight_272,0
altosight_609,altosight_740,0
altosight_375,altosight_476,0
altosight_327,altosight_372,0
altosight_183,altosight_717,0
altosight_229,altosight_816,0
altosight_215,altosight_629,0
altosight_223,altosight_630,0
altosight_191,altosight_494,0
altosight_581,altosight_706,0
altosight_021,altosight_103,0
altosight_133,altosight_292,0
altosight_272,altosight_376,0
altosight_380,altosight_787,0
altosight_322,altosight_453,0
altosight_245,altosight_736,0
altosight_108,altosight_382,0
altosight_214,altosight_815,0
altosight_133,altosight_583,0
altosight_037,altosight_309,0
altosight_134,altosight_797,0
altosight_266,altosight_323,0
altosight_208,altosight_678,0
altosight_516,altosight_768,0
altosight_389,altosight_393,0
altosight_215,altosight_472,0
altosight_404,altosight_547,0
altosight_127,altosight_293,0
altosight_216,altosight_346,0
altosight_455,altosight_769,0
altosight_045,altosight_472,0
altosight_364,altosight_375,0
altosight_171,altosight_437,0
altosight_441,altosight_649,0
altosight_155,altosight_625,0
altosight_026,altosight_620,0
altosight_105,altosight_560,0
altosight_354,altosight_569,0
altosight_491,altosight_762,0
altosight_172,altosight_708,0
altosight_038,altosight_167,0
altosight_236,altosight_610,0
altosight_123,altosight_708,0
altosight_118,altosight_125,0
altosight_187,altosight_517,0
altosight_135,altosight_423,0
altosight_476,altosight_561,0
altosight_553,altosight_816,0
altosight_317,altosight_614,0
altosight_271,altosight_829,0
altosight_366,altosight_609,0
altosight_456,altosight_730,0
altosight_036,altosight_146,0
altosight_564,altosight_611,0
altosight_356,altosight_621,0
altosight_211,altosight_628,0
altosight_504,altosight_778,0
altosight_181,altosight_289,0
altosight_286,altosight_504,0
altosight_642,altosight_657,0
altosight_238,altosight_632,0
altosight_195,altosight_810,0
altosight_768,altosight_771,0
altosight_020,altosight_069,0
altosight_228,altosight_291,0
altosight_423,altosight_679,0
altosight_062,altosight_158,0
altosight_380,altosight_666,0
altosight_258,altosight_670,0
altosight_036,altosight_219,0
altosight_069,altosight_653,0
altosight_259,altosight_340,0
altosight_243,altosight_637,0
altosight_222,altosight_750,0
altosight_212,altosight_451,0
altosight_168,altosight_699,0
altosight_450,altosight_814,0
altosight_318,altosight_757,0
altosight_046,altosight_467,0
altosight_254,altosight_667,0
altosight_522,altosight_574,0
altosight_518,altosight_714,0
altosight_003,altosight_642,0
altosight_749,altosight_822,0
altosight_072,altosight_664,0
altosight_755,altosight_778,0
altosight_123,altosight_826,0
altosight_283,altosight_666,0
altosight_226,altosight_440,0
altosight_120,altosight_445,0
altosight_183,altosight_220,0
altosight_006,altosight_102,0
altosight_530,altosight_827,0
altosight_793,altosight_809,0
altosight_540,altosight_713,0
altosight_333,altosight_624,0
altosight_299,altosight_703,0
altosight_013,altosight_331,0
altosight_343,altosight_828,0
altosight_147,altosight_488,0
altosight_533,altosight_655,0
altosight_198,altosight_492,0
altosight_056,altosight_104,0
altosight_641,altosight_767,0
altosight_072,altosight_222,0
altosight_026,altosight_569,0
altosight_495,altosight_579,0
altosight_617,altosight_701,0
altosight_483,altosight_815,0
altosight_095,altosight_121,0
altosight_379,altosight_542,0
altosight_073,altosight_758,0
altosight_354,altosight_709,0
altosight_634,altosight_698,0
altosight_111,altosight_330,0
altosight_397,altosight_507,0
altosight_019,altosight_548,0
altosight_173,altosight_686,0
altosight_220,altosight_547,0
altosight_310,altosight_481,0
altosight_525,altosight_799,0
altosight_016,altosight_671,0
altosight_091,altosight_477,0
altosight_340,altosight_637,0
altosight_335,altosight_388,0
altosight_449,altosight_646,0
altosight_259,altosight_551,0
altosight_174,altosight_555,0
altosight_290,altosight_316,0
altosight_225,altosight_431,0
altosight_574,altosight_718,0
altosight_223,altosight_639,0
altosight_510,altosight_529,0
altosight_206,altosight_339,0
altosight_648,altosight_803,0
altosight_588,altosight_703,0
altosight_432,altosight_768,0
altosight_387,altosight_692,0
altosight_301,altosight_784,0
altosight_120,altosight_182,0
altosight_577,altosight_714,0
altosight_044,altosight_476,0
altosight_644,altosight_738,0
altosight_498,altosight_634,0
altosight_221,altosight_417,0
altosight_177,altosight_288,0
altosight_657,altosight_813,0
altosight_606,altosight_821,0
altosight_571,altosight_739,0
altosight_060,altosight_406,0
altosight_197,altosight_806,0
altosight_299,altosight_411,0
altosight_424,altosight_681,0
altosight_156,altosight_217,0
altosight_229,altosight_751,0
altosight_256,altosight_459,0
altosight_324,altosight_451,0
altosight_055,altosight_792,0
altosight_162,altosight_721,0
altosight_015,altosight_190,0
altosight_012,altosight_088,0
altosight_626,altosight_736,0
altosight_057,altosight_095,0
altosight_527,altosight_589,0
altosight_116,altosight_524,0
altosight_235,altosight_825,0
altosight_055,altosight_368,0
altosight_105,altosight_631,0
altosight_234,altosight_551,0
altosight_358,altosight_734,0
altosight_064,altosight_504,0
altosight_013,altosight_714,0
altosight_536,altosight_565,0
altosight_234,altosight_587,0
altosight_084,altosight_649,0
altosight_029,altosight_769,0
altosight_141,altosight_572,0
altosight_681,altosight_719,0
altosight_472,altosight_713,0
altosight_406,altosight_625,0
altosight_507,altosight_815,0
altosight_409,altosight_731,0
altosight_227,altosight_511,0
altosight_521,altosight_763,0
altosight_304,altosight_356,0
altosight_406,altosight_462,0
altosight_326,altosight_350,0
altosight_444,altosight_572,0
altosight_274,altosight_626,0
altosight_546,altosight_685,0
altosight_290,altosight_325,0
altosight_185,altosight_817,0
altosight_723,altosight_737,0
altosight_016,altosight_620,0
altosight_331,altosight_448,0
altosight_092,altosight_302,0
altosight_547,altosight_705,0
altosight_158,altosight_665,0
altosight_641,altosight_809,0
altosight_119,altosight_669,0
altosight_385,altosight_460,0
altosight_578,altosight_693,0
altosight_522,altosight_570,0
altosight_324,altosight_548,0
altosight_072,altosight_126,0
altosight_260,altosight_801,0
altosight_563,altosight_677,0
altosight_393,altosight_707,0
altosight_012,altosight_181,0
altosight_194,altosight_637,0
altosight_029,altosight_692,0
altosight_205,altosight_427,0
altosight_015,altosight_082,0
altosight_091,altosight_831,0
altosight_545,altosight_788,0
altosight_598,altosight_777,0
altosight_015,altosight_597,0
altosight_689,altosight_753,0
altosight_763,altosight_824,0
altosight_407,altosight_563,0
altosight_046,altosight_304,0
altosight_491,altosight_806,0
altosight_037,altosight_500,0
altosight_461,altosight_634,0
altosight_414,altosight_766,0
altosight_274,altosight_808,0
altosight_191,altosight_523,0
altosight_195,altosight_452,0
altosight_539,altosight_703,0
altosight_106,altosight_550,0
altosight_355,altosight_568,0
altosight_686,altosight_723,0
altosight_260,altosight_378,0
altosight_161,altosight_244,0
altosight_454,altosight_632,0
altosight_704,altosight_775,0
altosight_165,altosight_570,0
altosight_036,altosight_607,0
altosight_077,altosight_392,0
altosight_362,altosight_661,0
altosight_067,altosight_688,0
altosight_059,altosight_273,0
altosight_395,altosight_461,0
altosight_638,altosight_714,0
altosight_473,altosight_829,0
altosight_365,altosight_401,0
altosight_668,altosight_696,0
altosight_159,altosight_772,0
altosight_218,altosight_800,0
altosight_275,altosight_721,0
altosight_125,altosight_312,0
altosight_337,altosight_704,0
altosight_050,altosight_451,0
altosight_068,altosight_460,0
altosight_044,altosight_745,0
altosight_290,altosight_447,0
altosight_426,altosight_498,0
altosight_670,altosight_826,0
altosight_204,altosight_800,0
altosight_088,altosight_336,0
altosight_289,altosight_357,0
altosight_307,altosight_685,0
altosight_182,altosight_327,0
altosight_331,altosight_688,0
altosight_225,altosight_274,0
altosight_567,altosight_810,0
altosight_296,altosight_523,0
altosight_014,altosight_516,0
altosight_253,altosight_676,0
altosight_227,altosight_316,0
altosight_099,altosight_492,0
altosight_407,altosight_773,0
altosight_101,altosight_609,0
altosight_732,altosight_796,0
altosight_640,altosight_817,0
altosight_608,altosight_642,0
altosight_033,altosight_266,0
altosight_270,altosight_831,0
altosight_172,altosight_223,0
altosight_147,altosight_790,0
altosight_509,altosight_691,0
altosight_011,altosight_767,0
altosight_121,altosight_148,0
altosight_040,altosight_174,0
altosight_693,altosight_811,0
altosight_192,altosight_680,0
altosight_058,altosight_293,0
altosight_410,altosight_525,0
altosight_612,altosight_781,0
altosight_282,altosight_388,0
altosight_130,altosight_338,0
altosight_304,altosight_630,0
altosight_352,altosight_379,0
altosight_616,altosight_695,0
altosight_769,altosight_805,0
altosight_304,altosight_337,0
altosight_168,altosight_560,0
altosight_169,altosight_226,0
altosight_280,altosight_622,0
altosight_120,altosight_534,0
altosight_199,altosight_656,0
altosight_447,altosight_787,0
altosight_400,altosight_621,0
altosight_065,altosight_456,0
altosight_303,altosight_380,0
altosight_408,altosight_422,0
altosight_094,altosight_326,0
altosight_011,altosight_060,0
altosight_217,altosight_250,0
altosight_213,altosight_522,0
altosight_707,altosight_797,0
altosight_408,altosight_471,0
altosight_132,altosight_723,0
altosight_145,altosight_810,0
altosight_159,altosight_444,0
altosight_198,altosight_494,0
altosight_596,altosight_729,0
altosight_262,altosight_535,0
altosight_254,altosight_355,0
altosight_233,altosight_660,0
altosight_439,altosight_618,0
altosight_015,altosight_474,0
altosight_071,altosight_383,0
altosight_054,altosight_550,0
altosight_222,altosight_716,0
altosight_010,altosight_426,0
altosight_165,altosight_454,0
altosight_317,altosight_352,0
altosight_166,altosight_827,0
altosight_062,altosight_676,0
altosight_138,altosight_580,0
altosight_120,altosight_234,0
altosight_280,altosight_820,0
altosight_142,altosight_509,0
altosight_146,altosight_410,0
altosight_544,altosight_781,0
altosight_223,altosight_598,0
altosight_157,altosight_551,0
altosight_343,altosight_477,0
altosight_729,altosight_790,0
altosight_008,altosight_569,0
altosight_664,altosight_808,0
altosight_226,altosight_760,0
altosight_173,altosight_627,0
altosight_096,altosight_463,0
altosight_168,altosight_772,0
altosight_096,altosight_690,0
altosight_537,altosight_781,0
altosight_212,altosight_327,0
altosight_658,altosight_755,0
altosight_046,altosight_141,0
altosight_589,altosight_597,0
altosight_106,altosight_374,0
altosight_159,altosight_395,0
altosight_229,altosight_591,0
altosight_795,altosight_810,0
altosight_269,altosight_274,0
altosight_268,altosight_781,0
altosight_168,altosight_262,0
altosight_680,altosight_720,0
altosight_091,altosight_518,0
altosight_065,altosight_477,0
altosight_055,altosight_247,0
altosight_044,altosight_423,0
altosight_172,altosight_786,0
altosight_055,altosight_162,0
altosight_215,altosight_522,0
altosight_035,altosight_311,0
altosight_338,altosight_819,0
altosight_025,altosight_719,0
altosight_534,altosight_833,0
altosight_454,altosight_670,0
altosight_083,altosight_483,0
altosight_189,altosight_231,0
altosight_242,altosight_798,0
altosight_021,altosight_714,0
altosight_410,altosight_430,0
altosight_485,altosight_668,0
altosight_169,altosight_241,0
altosight_427,altosight_788,0
altosight_048,altosight_379,0
altosight_219,altosight_320,0
altosight_415,altosight_431,0
altosight_149,altosight_587,0
altosight_020,altosight_594,0
altosight_231,altosight_629,0
altosight_655,altosight_795,0
altosight_571,altosight_750,0
altosight_124,altosight_501,0
altosight_028,altosight_509,0
altosight_296,altosight_751,0
altosight_119,altosight_803,0
altosight_433,altosight_533,0
altosight_278,altosight_364,0
altosight_010,altosight_605,0
altosight_360,altosight_704,0
altosight_794,altosight_815,0
altosight_253,altosight_612,0
altosight_444,altosight_467,0
altosight_109,altosight_744,0
altosight_768,altosight_778,0
altosight_146,altosight_562,0
altosight_061,altosight_580,0
altosight_025,altosight_263,0
altosight_311,altosight_499,0
altosight_382,altosight_668,0
altosight_251,altosight_416,0
altosight_660,altosight_822,0
altosight_389,altosight_771,0
altosight_017,altosight_067,0
altosight_139,altosight_716,0
altosight_437,altosight_789,0
altosight_219,altosight_281,0
altosight_005,altosight_524,0
altosight_102,altosight_173,0
altosight_387,altosight_604,0
altosight_114,altosight_620,0
altosight_301,altosight_540,0
altosight_193,altosight_348,0
altosight_657,altosight_743,0
altosight_205,altosight_485,0
altosight_071,altosight_787,0
altosight_610,altosight_757,0
altosight_235,altosight_820,0
altosight_344,altosight_745,0
altosight_336,altosight_488,0
altosight_211,altosight_621,0
altosight_300,altosight_381,0
altosight_135,altosight_648,0
altosight_283,altosight_526,0
altosight_463,altosight_795,0
altosight_348,altosight_743,0
altosight_611,altosight_769,0
altosight_238,altosight_283,0
altosight_146,altosight_187,0
altosight_082,altosight_646,0
altosight_185,altosight_546,0
altosight_003,altosight_752,0
altosight_349,altosight_678,0
altosight_074,altosight_233,0
altosight_163,altosight_192,0
altosight_283,altosight_792,0
altosight_064,altosight_283,0
altosight_177,altosight_427,0
altosight_298,altosight_546,0
altosight_114,altosight_527,0
altosight_047,altosight_202,0
altosight_077,altosight_377,0
altosight_020,altosight_592,0
altosight_425,altosight_442,0
altosight_420,altosight_758,0
altosight_049,altosight_784,0
altosight_156,altosight_557,0
altosight_228,altosight_526,0
altosight_133,altosight_167,0
altosight_366,altosight_678,0
altosight_471,altosight_791,0
altosight_288,altosight_391,0
altosight_102,altosight_507,0
altosight_101,altosight_550,0
altosight_266,altosight_609,0
altosight_480,altosight_520,0
altosight_055,altosight_601,0
altosight_362,altosight_694,0
altosight_267,altosight_777,0
altosight_419,altosight_544,0
altosight_100,altosight_431,0
altosight_373,altosight_394,0
altosight_216,altosight_260,0
altosight_049,altosight_601,0
altosight_748,altosight_754,0
altosight_059,altosight_091,0
altosight_307,altosight_495,0
altosight_096,altosight_130,0
altosight_313,altosight_827,0
altosight_356,altosight_644,0
altosight_279,altosight_632,0
altosight_131,altosight_814,0
altosight_219,altosight_671,0
altosight_647,altosight_721,0
altosight_021,altosight_563,0
altosight_178,altosight_703,0
altosight_004,altosight_418,0
altosight_445,altosight_697,0
altosight_048,altosight_170,0
altosight_137,altosight_706,0
altosight_025,altosight_421,0
altosight_563,altosight_643,0
altosight_544,altosight_595,0
altosight_063,altosight_719,0
altosight_172,altosight_658,0
altosight_255,altosight_338,0
altosight_256,altosight_263,0
altosight_143,altosight_637,0
altosight_547,altosight_734,0
altosight_644,altosight_733,0
altosight_101,altosight_212,0
altosight_456,altosight_587,0
altosight_451,altosight_526,0
altosight_158,altosight_566,0
altosight_146,altosight_474,0
altosight_011,altosight_577,0
altosight_479,altosight_825,0
altosight_041,altosight_621,0
altosight_095,altosight_297,0
