l_id,r_id
nc_12289907,nc_10052336
nc_10088298,nc_12903558
nc_10088298,nc_10059228
nc_10088298,nc_10043776
nc_10088298,nc_10052336
nc_12903558,nc_10059228
nc_12903558,nc_10043776
nc_12903558,nc_10052336
nc_10059228,nc_10043776
nc_10059228,nc_10052336
nc_10043776,nc_10052336
nc_8912652,nc_6172769
nc_11275085,nc_8830648
nc_9637822,nc_3563784
nc_4156763,nc_11107420
nc_4156763,nc_2983939
nc_4156763,nc_3944438
nc_4156763,nc_11146011
nc_11107420,nc_2983939
nc_11107420,nc_3944438
nc_11107420,nc_11146011
nc_2983939,nc_3944438
nc_2983939,nc_11146011
nc_3944438,nc_11146011
nc_10096292,nc_10151058
nc_10096292,nc_1300512
nc_10151058,nc_1300512
nc_8197154,nc_7019771
nc_8886558,nc_10834092
nc_13087447,nc_1107103
nc_13087447,nc_8434923
nc_1107103,nc_8434923
nc_7001172,nc_3885451
nc_7001172,nc_1655056
nc_3885451,nc_1655056
nc_1331701,nc_9456249
nc_12162892,nc_12143828
nc_8839852,nc_3391650
nc_13229772,nc_6010434
nc_2406049,nc_2406558
nc_2406049,nc_2358848
nc_2406558,nc_2358848
nc_2366828,nc_5877071
nc_6363698,nc_7015404
nc_14052017,nc_12820943
nc_3907258,nc_8189182
nc_13841858,nc_8900378
nc_4073555,nc_3615210
nc_4073555,nc_3257343
nc_3615210,nc_3257343
nc_12623642,nc_2465540
nc_12623642,nc_3352515
nc_2465540,nc_3352515
nc_1492034,nc_7075952
nc_2564429,nc_2327960
nc_12737545,nc_12641146
nc_12737545,nc_13220601
nc_12641146,nc_13220601
nc_13818457,nc_14043000
nc_343346,nc_13126278
nc_343346,nc_10493528
nc_13126278,nc_10493528
nc_11588229,nc_12141196
nc_11588229,nc_12115942
nc_12141196,nc_12115942
nc_12414908,nc_9540847
nc_3274304,nc_13135749
nc_13366629,nc_9957548
nc_8740220,nc_10710716
nc_12041111,nc_7889589
nc_9365495,nc_6352889
nc_9365495,nc_353799
nc_6352889,nc_353799
nc_380728,nc_1488627
nc_380728,nc_1266614
nc_1488627,nc_1266614
nc_3022026,nc_10799952
nc_631681,nc_6103547
nc_7776368,nc_8343698
nc_8806692,nc_2564528
nc_2001038,nc_8036438
nc_2892533,nc_10767036
nc_9388185,nc_10598637
nc_13781023,nc_7512189
nc_5897672,nc_2734840
nc_5897672,nc_13188446
nc_2734840,nc_13188446
nc_9528915,nc_6802826
nc_9528915,nc_12856112
nc_6802826,nc_12856112
nc_10401449,nc_2808837
nc_13460137,nc_13029662
nc_13460137,nc_12968926
nc_13029662,nc_12968926
nc_10936102,nc_7977196
nc_10936102,nc_2394834
nc_7977196,nc_2394834
nc_7766031,nc_13730774
nc_3232112,nc_13040939
nc_12739821,nc_8357623
nc_7654148,nc_3725724
nc_7343057,nc_6257241
nc_9839457,nc_3573137
nc_7261567,nc_7246686
nc_2144982,nc_9332569
nc_10009386,nc_2202048
nc_10009386,nc_2206500
nc_2202048,nc_2206500
nc_13023411,nc_2263286
nc_1492263,nc_1811539
nc_8345253,nc_8441275
nc_8345253,nc_7473450
nc_8441275,nc_7473450
nc_1598923,nc_6296784
nc_1784477,nc_846580
nc_1784477,nc_1229274
nc_846580,nc_1229274
nc_3009427,nc_4049018
nc_3009427,nc_2960977
nc_4049018,nc_2960977
nc_10458065,nc_3817207
nc_12548203,nc_10122448
nc_11224447,nc_11191877
nc_11224447,nc_11347699
nc_11191877,nc_11347699
nc_6755947,nc_327177
nc_1022347,nc_8227067
nc_13492305,nc_13023478
nc_13492305,nc_12357497
nc_13023478,nc_12357497
nc_4111896,nc_3108926
nc_7191853,nc_724755
nc_3801735,nc_3351145
nc_8644172,nc_2407866
nc_634097,nc_11422870
nc_3998861,nc_4038316
nc_559208,nc_10448058
nc_559208,nc_10742587
nc_10448058,nc_10742587
nc_282434,nc_9084186
nc_803102,nc_536326
nc_325371,nc_6013911
nc_1652973,nc_3088816
nc_8358658,nc_7998339
nc_8358658,nc_8282410
nc_7998339,nc_8282410
nc_2225972,nc_1312637
nc_14065652,nc_8967917
nc_585955,nc_724443
nc_697326,nc_6109567
nc_960566,nc_11654931
nc_6014101,nc_1404740
nc_9199737,nc_9137590
nc_13226787,nc_3378125
nc_13226787,nc_13974044
nc_3378125,nc_13974044
nc_13707841,nc_2796507
nc_12538697,nc_3361855
nc_971605,nc_8081558
nc_10948486,nc_10986684
nc_3236447,nc_10291376
nc_3236447,nc_13529446
nc_10291376,nc_13529446
nc_6553743,nc_11860791
nc_11155585,nc_225570
nc_11155585,nc_1729913
nc_225570,nc_1729913
nc_1009286,nc_12599052
nc_1009286,nc_13056939
nc_1009286,nc_1687451
nc_12599052,nc_13056939
nc_12599052,nc_1687451
nc_13056939,nc_1687451
nc_9436981,nc_2152269
nc_6303760,nc_9436634
nc_6303760,nc_1950356
nc_9436634,nc_1950356
nc_12388041,nc_12663180
nc_1089219,nc_14156352
nc_1089219,nc_11213290
nc_14156352,nc_11213290
nc_12700701,nc_12662803
nc_12700701,nc_3721136
nc_12662803,nc_3721136
nc_6586598,nc_852375
nc_1859548,nc_1903142
nc_4107828,nc_4175785
nc_13872024,nc_12322580
nc_13872024,nc_6905189
nc_12322580,nc_6905189
nc_2060055,nc_11918889
nc_3881524,nc_3952790
nc_3881524,nc_11675554
nc_3952790,nc_11675554
nc_6510129,nc_6532748
nc_92641,nc_162402
nc_92641,nc_22467
nc_162402,nc_22467
nc_6351942,nc_963606
nc_12715739,nc_309166
nc_12715739,nc_12340214
nc_309166,nc_12340214
nc_837277,nc_860478
nc_2034950,nc_2076153
nc_1542789,nc_1540269
nc_1542789,nc_1656801
nc_1542789,nc_902838
nc_1542789,nc_1640475
nc_1540269,nc_1656801
nc_1540269,nc_902838
nc_1540269,nc_1640475
nc_1656801,nc_902838
nc_1656801,nc_1640475
nc_902838,nc_1640475
nc_1451119,nc_1495078
nc_1451119,nc_3945367
nc_1495078,nc_3945367
nc_10364197,nc_9291497
nc_8310047,nc_1144394
nc_760967,nc_2843723
nc_9634670,nc_3899431
nc_6620174,nc_3687583
nc_790076,nc_6043984
nc_3683694,nc_13546721
nc_11382487,nc_8041433
nc_2480753,nc_6240923
nc_12753691,nc_12555645
nc_12753691,nc_12942129
nc_12555645,nc_12942129
nc_11310356,nc_11325422
nc_9546744,nc_6838338
nc_10724681,nc_1752844
nc_3548761,nc_7203889
nc_3548761,nc_3700164
nc_3548761,nc_13503216
nc_3548761,nc_7224146
nc_7203889,nc_3700164
nc_7203889,nc_13503216
nc_7203889,nc_7224146
nc_3700164,nc_13503216
nc_3700164,nc_7224146
nc_13503216,nc_7224146
nc_676200,nc_11841727
nc_9068448,nc_2052849
nc_6615260,nc_8977749
nc_3340181,nc_4108048
nc_3340181,nc_13223320
nc_4108048,nc_13223320
nc_7209825,nc_2790125
nc_7209825,nc_11763537
nc_2790125,nc_11763537
nc_1643429,nc_1504018
nc_13792997,nc_436485
nc_13764206,nc_7507759
nc_13764206,nc_11975835
nc_7507759,nc_11975835
nc_1202588,nc_833702
nc_559775,nc_577999
nc_559775,nc_494870
nc_577999,nc_494870
nc_190708,nc_1426289
nc_112053,nc_14029829
nc_2809640,nc_9597191
nc_3429788,nc_34033
nc_315947,nc_11121726
nc_6909311,nc_6897180
nc_6909311,nc_6863206
nc_6897180,nc_6863206
nc_7765089,nc_8016284
nc_7765089,nc_8021404
nc_8016284,nc_8021404
nc_1245883,nc_896834
nc_12852800,nc_12727119
nc_7439752,nc_8427855
nc_12415680,nc_6640517
nc_12742505,nc_4011594
nc_9689444,nc_1720518
nc_4040249,nc_3888567
nc_8483481,nc_12007824
nc_6730382,nc_12327233
nc_11215605,nc_1088469
nc_11480138,nc_6331920
nc_10103623,nc_13266955
nc_762832,nc_7127965
nc_762832,nc_477715
nc_7127965,nc_477715
nc_3041410,nc_11344407
nc_13867445,nc_6951286
nc_12251363,nc_12231911
nc_11964023,nc_8002945
nc_12124812,nc_13188493
nc_8825635,nc_6876070
nc_3006676,nc_402300
nc_1213391,nc_9115761
nc_1213391,nc_10820439
nc_9115761,nc_10820439
nc_12338072,nc_12337734
nc_12338072,nc_12659154
nc_12337734,nc_12659154
nc_1718735,nc_190055
nc_1718735,nc_9699572
nc_190055,nc_9699572
nc_1530751,nc_1787186
nc_3715583,nc_9820458
nc_9657391,nc_1696399
nc_2577880,nc_2581542
nc_2577880,nc_2339018
nc_2581542,nc_2339018
nc_8801244,nc_11558166
nc_11245076,nc_3383505
nc_14045584,nc_12520787
nc_14045584,nc_14096635
nc_12520787,nc_14096635
nc_659435,nc_11831608
nc_13699640,nc_7481987
nc_13909894,nc_12488916
nc_1700978,nc_8389640
nc_3351774,nc_3624867
nc_3351774,nc_8649985
nc_3624867,nc_8649985
nc_6955796,nc_6932891
nc_12975935,nc_8499991
nc_11627144,nc_8739823
nc_6262784,nc_6268732
nc_6262784,nc_2629780
nc_6268732,nc_2629780
nc_11051804,nc_8082259
nc_11051804,nc_7650853
nc_8082259,nc_7650853
nc_8713087,nc_423765
nc_9153369,nc_2896701
nc_9153369,nc_11561311
nc_2896701,nc_11561311
nc_213537,nc_160434
nc_467615,nc_7115080
nc_212190,nc_2165573
nc_11641719,nc_2226635
nc_11641719,nc_10440063
nc_2226635,nc_10440063
nc_9316180,nc_1776041
nc_9316180,nc_10318448
nc_1776041,nc_10318448
nc_8049368,nc_12047635
nc_868092,nc_793920
nc_6464749,nc_7952628
nc_6662247,nc_6654786
nc_6662247,nc_6774199
nc_6654786,nc_6774199
nc_1748359,nc_10773059
nc_8670293,nc_12031599
nc_8670293,nc_12071160
nc_12031599,nc_12071160
nc_8845129,nc_7395362
nc_822769,nc_7249936
nc_1453115,nc_1654467
nc_1167139,nc_1058370
nc_1167139,nc_1167168
nc_1058370,nc_1167168
nc_10342793,nc_13168380
nc_1356598,nc_1414404
nc_2194736,nc_2124212
nc_2784794,nc_10012420
nc_2784794,nc_2186477
nc_10012420,nc_2186477
nc_3906368,nc_3078476
nc_10360633,nc_10047744
nc_6576296,nc_11815206
nc_3226398,nc_12505832
nc_9958991,nc_3264545
nc_9958991,nc_9189340
nc_3264545,nc_9189340
nc_12647436,nc_14043401
nc_5902378,nc_13111434
nc_11784503,nc_11746157
nc_11784503,nc_4179321
nc_11746157,nc_4179321
nc_13723023,nc_12858880
nc_13723023,nc_12636107
nc_12858880,nc_12636107
nc_10643986,nc_7659605
nc_11191503,nc_1131559
nc_3262976,nc_9934061
nc_3262976,nc_9681946
nc_9934061,nc_9681946
nc_513121,nc_6148908
nc_1027663,nc_11354349
nc_9867461,nc_3393869
nc_10215779,nc_2369984
nc_6002739,nc_11815142
nc_6002739,nc_5965681
nc_11815142,nc_5965681
nc_10948799,nc_11012270
nc_2765704,nc_2789287
nc_11729941,nc_14145821
nc_1951584,nc_11394293
nc_11346728,nc_1042671
nc_8987771,nc_10524172
nc_8449793,nc_7474532
nc_7136881,nc_11107599
nc_3696009,nc_12665216
nc_1277630,nc_1491260
nc_881642,nc_786320
nc_881642,nc_7039252
nc_786320,nc_7039252
nc_8339262,nc_12901759
nc_12143218,nc_7855998
nc_10796167,nc_55801
nc_657136,nc_7157957
nc_9520173,nc_9382586
nc_8627109,nc_13738072
nc_11895585,nc_10968096
nc_11895585,nc_10949015
nc_11895585,nc_11920015
nc_10968096,nc_10949015
nc_10968096,nc_11920015
nc_10949015,nc_11920015
nc_1050421,nc_11624797
nc_10569078,nc_10529818
nc_10569078,nc_9084528
nc_10529818,nc_9084528
nc_7775588,nc_1133569
nc_7775588,nc_11236965
nc_7775588,nc_1177626
nc_1133569,nc_11236965
nc_1133569,nc_1177626
nc_11236965,nc_1177626
nc_1078040,nc_8319384
nc_8716921,nc_7269407
nc_8716921,nc_415007
nc_7269407,nc_415007
nc_9774786,nc_3372773
nc_9774786,nc_13384278
nc_3372773,nc_13384278
nc_6416956,nc_11274435
nc_6416956,nc_409175
nc_11274435,nc_409175
nc_11978677,nc_7951465
nc_3696779,nc_11509931
nc_3696779,nc_11490975
nc_3696779,nc_9684150
nc_11509931,nc_11490975
nc_11509931,nc_9684150
nc_11490975,nc_9684150
nc_2449665,nc_10229115
nc_7447052,nc_11606714
nc_12024808,nc_13752309
nc_9089872,nc_288077
nc_9089872,nc_9200295
nc_9089872,nc_9159395
nc_288077,nc_9200295
nc_288077,nc_9159395
nc_9200295,nc_9159395
nc_9089023,nc_9579043
nc_11588456,nc_12170002
nc_9969299,nc_2504421
nc_9969299,nc_13547145
nc_2504421,nc_13547145
nc_2769442,nc_2744132
nc_2769442,nc_1303429
nc_2744132,nc_1303429
nc_12815734,nc_2402481
nc_12917058,nc_7207469
nc_8748527,nc_13243973
nc_37125,nc_3267425
nc_1754876,nc_12852004
nc_13061165,nc_3694341
nc_8353490,nc_9979235
nc_6732468,nc_6848556
nc_10321861,nc_10596306
nc_10321861,nc_2017529
nc_10321861,nc_8289826
nc_10596306,nc_2017529
nc_10596306,nc_8289826
nc_2017529,nc_8289826
nc_377984,nc_403781
nc_377984,nc_12033059
nc_377984,nc_7097478
nc_403781,nc_12033059
nc_403781,nc_7097478
nc_12033059,nc_7097478
nc_11978847,nc_7991673
nc_5902620,nc_10275404
nc_12633055,nc_11820958
nc_8915817,nc_12764960
nc_10140739,nc_7890583
nc_13287783,nc_12404046
nc_942611,nc_8421973
nc_8071533,nc_542692
nc_9432347,nc_9539146
nc_3585046,nc_9115800
nc_7779320,nc_8409996
nc_1213715,nc_8030912
nc_1213715,nc_6414548
nc_8030912,nc_6414548
nc_6797404,nc_9319681
nc_6797404,nc_12502969
nc_9319681,nc_12502969
nc_9935273,nc_13143151
nc_9935273,nc_13506147
nc_9935273,nc_3400315
nc_13143151,nc_13506147
nc_13143151,nc_3400315
nc_13506147,nc_3400315
nc_12391294,nc_3712502
nc_3843199,nc_13032062
nc_672472,nc_6126585
nc_6221185,nc_9114772
nc_8607600,nc_3836302
nc_8607600,nc_13170096
nc_3836302,nc_13170096
nc_2478135,nc_3678589
nc_2478135,nc_7127081
nc_3678589,nc_7127081
nc_12407880,nc_2171566
nc_8385686,nc_3951613
nc_9828189,nc_9908822
nc_9828189,nc_12917654
nc_9828189,nc_3271910
nc_9908822,nc_12917654
nc_9908822,nc_3271910
nc_12917654,nc_3271910
nc_9726942,nc_3400206
nc_13662833,nc_13673621
nc_13039311,nc_13548789
nc_13039311,nc_12637412
nc_13548789,nc_12637412
nc_55722,nc_6878664
nc_55722,nc_12323485
nc_6878664,nc_12323485
nc_3684626,nc_3698626
nc_856364,nc_1601765
nc_3884982,nc_9273213
nc_3884982,nc_10578504
nc_9273213,nc_10578504
nc_228815,nc_9349150
nc_6890631,nc_13279166
nc_1526364,nc_1532695
nc_1526364,nc_1453979
nc_1532695,nc_1453979
nc_8026865,nc_3595227
nc_6729227,nc_13560646
nc_10229260,nc_9115853
nc_10229260,nc_9191210
nc_9115853,nc_9191210
nc_10122644,nc_12400544
nc_1091980,nc_8051576
nc_1091980,nc_11320332
nc_8051576,nc_11320332
nc_3726876,nc_13240932
nc_2858757,nc_3850773
nc_358240,nc_9284867
nc_1144778,nc_12075726
nc_6826389,nc_6622578
nc_9821834,nc_8464209
nc_9821834,nc_8276218
nc_8464209,nc_8276218
nc_9958439,nc_6440944
nc_2895106,nc_1064740
nc_3718716,nc_3552405
nc_3718716,nc_3287380
nc_3552405,nc_3287380
nc_9796146,nc_10267814
nc_5903532,nc_6865291
nc_6154279,nc_654455
nc_6154279,nc_6111281
nc_654455,nc_6111281
nc_816416,nc_13689017
nc_874945,nc_13742475
nc_13194858,nc_13388600
nc_13194858,nc_13102685
nc_13388600,nc_13102685
nc_11945812,nc_8056425
nc_89552,nc_1731284
nc_3971743,nc_4038937
nc_10357656,nc_11343856
nc_13223068,nc_6671730
nc_9241597,nc_8979838
nc_8778558,nc_2465275
nc_8778558,nc_2455052
nc_2465275,nc_2455052
nc_10601835,nc_8875498
nc_13372174,nc_13654203
nc_735646,nc_7140090
nc_9884860,nc_12812854
nc_9884860,nc_3379866
nc_12812854,nc_3379866
nc_358758,nc_9215721
nc_8757399,nc_8748560
nc_7784444,nc_1176384
nc_11216826,nc_11615054
nc_11216826,nc_1127647
nc_11615054,nc_1127647
nc_7906292,nc_6326862
nc_2781775,nc_2780356
nc_224968,nc_3715933
nc_224968,nc_12637352
nc_3715933,nc_12637352
nc_12769092,nc_12534202
nc_12769092,nc_12666487
nc_12534202,nc_12666487
nc_10122127,nc_1876695
nc_8008035,nc_8049706
nc_8008035,nc_8289652
nc_8049706,nc_8289652
nc_1779139,nc_216974
nc_12142977,nc_8646097
nc_12302842,nc_12620445
nc_12302842,nc_12534355
nc_12302842,nc_8375763
nc_12620445,nc_12534355
nc_12620445,nc_8375763
nc_12534355,nc_8375763
nc_9819138,nc_11488532
nc_1435646,nc_11083180
nc_1435646,nc_11057469
nc_11083180,nc_11057469
nc_540484,nc_6142818
nc_1287526,nc_1267069
nc_12624789,nc_5899384
nc_12624789,nc_5887579
nc_5899384,nc_5887579
nc_10950068,nc_10986386
nc_10950068,nc_10986345
nc_10986386,nc_10986345
nc_11651236,nc_11598852
nc_11651236,nc_11654687
nc_11598852,nc_11654687
nc_10419583,nc_7215033
nc_14056392,nc_14074261
nc_13043040,nc_8969058
nc_10221011,nc_10236169
nc_6463490,nc_7998146
nc_4085077,nc_12894550
nc_8936559,nc_3757831
nc_8936559,nc_8949683
nc_3757831,nc_8949683
nc_7320969,nc_11951195
nc_12761202,nc_7472535
nc_11043514,nc_11347229
nc_2634650,nc_2384041
nc_8361577,nc_11974859
nc_5965515,nc_5968094
nc_5965515,nc_13119213
nc_5968094,nc_13119213
nc_6556891,nc_481570
nc_6556891,nc_5985048
nc_481570,nc_5985048
nc_6886105,nc_12309857
nc_2969222,nc_3036429
nc_12972190,nc_1760310
nc_3101894,nc_2819639
nc_7968679,nc_7999709
nc_7968679,nc_8529932
nc_7999709,nc_8529932
nc_9579829,nc_12195166
nc_9579829,nc_4186888
nc_9579829,nc_12337728
nc_12195166,nc_4186888
nc_12195166,nc_12337728
nc_4186888,nc_12337728
nc_10568768,nc_2173507
nc_7052021,nc_1967034
nc_7052021,nc_7106500
nc_1967034,nc_7106500
nc_10768045,nc_10591005
nc_1401011,nc_1388125
nc_9589555,nc_2121722
nc_8532732,nc_6564826
nc_10604060,nc_10390469
nc_12406946,nc_3462167
nc_12805624,nc_6611046
nc_1697825,nc_9676083
nc_6110131,nc_5853545
nc_6110131,nc_671795
nc_5853545,nc_671795
nc_13775630,nc_13089136
nc_13775630,nc_5930991
nc_13089136,nc_5930991
nc_2562602,nc_2661520
nc_9630607,nc_2226408
nc_9901547,nc_13140339
nc_12906280,nc_5910061
nc_287144,nc_11828268
nc_2024059,nc_2005265
nc_8944477,nc_12268259
nc_6172432,nc_1132825
nc_6172432,nc_13394699
nc_1132825,nc_13394699
nc_311492,nc_10363560
nc_311492,nc_324256
nc_10363560,nc_324256
nc_13834232,nc_8774072
nc_163349,nc_3187376
nc_163349,nc_12623108
nc_3187376,nc_12623108
nc_2675840,nc_9589995
nc_6390006,nc_8325376
nc_14097046,nc_13865852
nc_9053713,nc_293803
nc_12283368,nc_6795848
nc_9772129,nc_10688960
nc_10343373,nc_2514742
nc_6236722,nc_8569738
nc_2877243,nc_3041691
nc_1645449,nc_7093433
nc_12903351,nc_6767724
nc_10261729,nc_10267674
nc_376639,nc_10834808
nc_7075488,nc_8596297
nc_936778,nc_2990607
nc_2356750,nc_6240958
nc_2356750,nc_6254040
nc_6240958,nc_6254040
nc_9799562,nc_3590425
nc_1178747,nc_11627973
nc_1320686,nc_1404898
nc_6913172,nc_8815247
nc_2342598,nc_11529402
nc_910979,nc_11389318
nc_13420294,nc_1318030
nc_13003525,nc_5852264
nc_12747032,nc_10574911
nc_12747032,nc_3885831
nc_10574911,nc_3885831
nc_6762491,nc_5904440
nc_6762491,nc_2698816
nc_5904440,nc_2698816
nc_11402146,nc_837267
nc_3395238,nc_9888490
nc_2788256,nc_10138013
nc_9653286,nc_12496955
nc_3918787,nc_14173567
nc_3581006,nc_12729733
nc_13759928,nc_8359790
nc_11511493,nc_6760160
nc_6268304,nc_2450652
nc_6268304,nc_3497692
nc_2450652,nc_3497692
nc_7339327,nc_6767332
nc_489717,nc_603572
nc_489717,nc_518219
nc_603572,nc_518219
nc_7893288,nc_8308603
nc_3143042,nc_3137759
nc_10062013,nc_10597095
nc_942849,nc_11305460
nc_8097861,nc_11014502
nc_8097861,nc_12837646
nc_11014502,nc_12837646
nc_13038963,nc_4089587
nc_1107963,nc_8317248
nc_9655941,nc_3264596
nc_8867455,nc_8808318
nc_2950418,nc_2904512
nc_13501577,nc_3546566
nc_1451446,nc_1230345
nc_11081189,nc_11237222
nc_2010358,nc_1967727
nc_1217245,nc_1553236
nc_11323154,nc_1366169
nc_1688714,nc_9850157
nc_9087034,nc_6403186
nc_577589,nc_1517258
nc_10794200,nc_10666080
nc_10794200,nc_10686343
nc_10666080,nc_10686343
nc_4011836,nc_4068223
nc_8699945,nc_6378469
nc_2392801,nc_6746473
nc_7784359,nc_7904681
nc_13729443,nc_13791963
nc_4176963,nc_14168893
nc_1267998,nc_1656148
nc_11810543,nc_5975333
nc_10979176,nc_10949741
nc_10979176,nc_7998298
nc_10949741,nc_7998298
nc_2048840,nc_2047934
nc_2942596,nc_10766269
nc_6003044,nc_6543179
nc_12318425,nc_10507761
nc_5846128,nc_5846124
nc_5846128,nc_5877007
nc_5846124,nc_5877007
nc_7434898,nc_10219507
nc_7434898,nc_3119649
nc_10219507,nc_3119649
nc_9976436,nc_8675270
nc_1723686,nc_1583
nc_9482888,nc_6062853
nc_1499022,nc_13730910
nc_2855467,nc_4071951
nc_12120185,nc_6911881
nc_3687421,nc_3390561
nc_13910824,nc_13929401
nc_6238137,nc_2274654
nc_9007438,nc_3763454
nc_12038293,nc_8083000
nc_10033710,nc_10342170
nc_9690056,nc_12412452
nc_9089705,nc_1412969
nc_12236375,nc_13048350
nc_430768,nc_415006
nc_13010998,nc_13658051
nc_9727407,nc_12595533
nc_11328355,nc_8649935
nc_12635117,nc_12337386
nc_12635117,nc_13708061
nc_12337386,nc_13708061
nc_1678484,nc_7341771
nc_13768050,nc_3529823
nc_13032215,nc_12821223
nc_13032215,nc_12710174
nc_12821223,nc_12710174
nc_6074970,nc_747521
nc_1160209,nc_1083223
nc_3623800,nc_13162679
nc_13067090,nc_3729472
nc_12166964,nc_3950186
nc_3051891,nc_3053823
nc_3051891,nc_3057034
nc_3051891,nc_3048025
nc_3051891,nc_3053822
nc_3053823,nc_3057034
nc_3053823,nc_3048025
nc_3053823,nc_3053822
nc_3057034,nc_3048025
nc_3057034,nc_3053822
nc_3048025,nc_3053822
nc_10846413,nc_8740662
nc_10846413,nc_10831219
nc_10846413,nc_12932571
nc_8740662,nc_10831219
nc_8740662,nc_12932571
nc_10831219,nc_12932571
nc_12041789,nc_7808472
nc_11439976,nc_6185760
nc_14077557,nc_1359900
nc_12555512,nc_12335713
nc_12555512,nc_12772578
nc_12335713,nc_12772578
nc_2292255,nc_7957503
nc_1988290,nc_1950793
nc_6939312,nc_13508641
nc_2769627,nc_1298374
nc_10696716,nc_166368
nc_3120544,nc_9481522
nc_3120544,nc_13887600
nc_9481522,nc_13887600
nc_11641460,nc_11190628
nc_12088329,nc_8209608
nc_7540314,nc_13785200
nc_948059,nc_11298432
nc_1433610,nc_9913520
nc_9356697,nc_12521925
nc_12961007,nc_12497669
nc_12961007,nc_9726126
nc_12497669,nc_9726126
nc_145851,nc_1427940
nc_8992826,nc_3790781
nc_9594639,nc_2955652
nc_227508,nc_1208865
nc_227508,nc_1790819
nc_1208865,nc_1790819
nc_10652660,nc_8689208
nc_860023,nc_1213680
nc_2845426,nc_3905512
nc_13216146,nc_8488765
nc_13216146,nc_8422578
nc_13216146,nc_7994088
nc_8488765,nc_8422578
nc_8488765,nc_7994088
nc_8422578,nc_7994088
nc_8716755,nc_8446754
nc_3790719,nc_6209300
nc_14012674,nc_6362352
nc_8373797,nc_8543906
nc_8373797,nc_9246140
nc_8543906,nc_9246140
nc_2363764,nc_8649995
nc_2363764,nc_1142731
nc_8649995,nc_1142731
nc_11706338,nc_3940167
nc_7320121,nc_938302
nc_6445661,nc_1259547
nc_10325994,nc_10593194
nc_10325994,nc_10037880
nc_10593194,nc_10037880
nc_11725486,nc_4047037
nc_10027330,nc_6610783
nc_10003710,nc_2254297
nc_5942355,nc_5963289
nc_1020651,nc_11251511
nc_2774390,nc_1419050
nc_11773058,nc_5961753
nc_13161756,nc_8174014
nc_10362013,nc_10493008
nc_13699538,nc_10830559
nc_13763932,nc_6053346
nc_11584594,nc_11185184
nc_363360,nc_10537650
nc_7770271,nc_4013380
nc_7770271,nc_6462329
nc_4013380,nc_6462329
nc_8923292,nc_9397920
nc_1271980,nc_1652212
nc_1271980,nc_1287536
nc_1652212,nc_1287536
nc_2636043,nc_5881608
nc_9706312,nc_13030696
nc_969313,nc_11624943
nc_9870402,nc_13029784
nc_12903604,nc_11540725
nc_12903604,nc_13385522
nc_12903604,nc_12519237
nc_11540725,nc_13385522
nc_11540725,nc_12519237
nc_13385522,nc_12519237
nc_13790027,nc_1689178
nc_13790027,nc_6884895
nc_1689178,nc_6884895
nc_3394646,nc_1441202
nc_2748385,nc_2805505
nc_2748385,nc_2817616
nc_2805505,nc_2817616
nc_9667172,nc_7146475
nc_9667172,nc_1430622
nc_7146475,nc_1430622
nc_6053954,nc_10641640
nc_6687562,nc_6693181
nc_3904957,nc_1417332
nc_3904957,nc_10277508
nc_3904957,nc_10274227
nc_3904957,nc_121917
nc_1417332,nc_10277508
nc_1417332,nc_10274227
nc_1417332,nc_121917
nc_10277508,nc_10274227
nc_10277508,nc_121917
nc_10274227,nc_121917
nc_1174634,nc_3312777
nc_14141118,nc_13976331
nc_9916227,nc_10952334
nc_14048173,nc_12946785
nc_13025402,nc_2091938
nc_6014398,nc_2744069
nc_10830483,nc_10857409
nc_10830483,nc_10859946
nc_10857409,nc_10859946
nc_11861222,nc_6143440
nc_10775528,nc_2853402
nc_2277061,nc_5930408
nc_9362721,nc_2696998
nc_9362721,nc_2626357
nc_2696998,nc_2626357
nc_7106213,nc_9800910
nc_5884437,nc_11514508
nc_5884437,nc_11467995
nc_11514508,nc_11467995
nc_5881003,nc_6652394
nc_3093899,nc_1540613
nc_13537681,nc_611754
nc_5840821,nc_9112105
nc_311643,nc_10209711
nc_6025520,nc_790033
nc_7498182,nc_12821705
nc_12516349,nc_2854215
nc_3289414,nc_13261762
nc_3789450,nc_8926361
nc_656175,nc_9794549
nc_10194376,nc_9151015
nc_10194376,nc_9504952
nc_9151015,nc_9504952
nc_11783994,nc_14174705
nc_2471434,nc_10184120
nc_10717904,nc_13221844
nc_10598055,nc_2115245
nc_3633754,nc_9893198
nc_6613670,nc_6573087
nc_6613670,nc_2395235
nc_6613670,nc_2626522
nc_6573087,nc_2395235
nc_6573087,nc_2626522
nc_2395235,nc_2626522
nc_11918913,nc_11919741
nc_3658882,nc_9382918
nc_8927715,nc_3773560
nc_1325030,nc_2237792
nc_1771335,nc_9634559
nc_1771335,nc_15537
nc_9634559,nc_15537
nc_7019511,nc_7932004
nc_7019511,nc_12146950
nc_7932004,nc_12146950
nc_6906376,nc_8851593
nc_9668046,nc_13125049
nc_6760511,nc_13012863
nc_3260605,nc_7457074
nc_10440470,nc_2119467
nc_8309154,nc_477284
nc_8441695,nc_998114
nc_13523207,nc_12834615
nc_3285930,nc_12408114
nc_1017051,nc_11288105
nc_9594248,nc_9546706
nc_12314106,nc_3303380
nc_12314106,nc_9831538
nc_3303380,nc_9831538
nc_9760941,nc_8650498
nc_3056056,nc_13033757
nc_7113331,nc_9442561
